,0,1
LINC00488,0.0,1.0
DPPA2,1.0,0.0
DPPA4,1.0,0.0
CD96,0.0,1.0
ZBED2,0.0,1.0
PLCXD2,1.0,0.0
PHLDB2,1.0,0.0
ABHD10,0.0,1.0
TMPRSS7,1.0,0.0
C3orf52,1.0,0.0
GCSAM,0.0,1.0
SLC9C1,1.0,0.0
CD200,1.0,0.0
BTLA,0.0,1.0
ATG3,1.0,0.0
SLC35A5,1.0,0.0
CCDC80,1.0,0.0
CD200R1,0.0,1.0
GTPBP8,0.0,1.0
AC078785.1,1.0,0.0
BOC,0.0,1.0
SPICE1,1.0,0.0
SIDT1,1.0,0.0
SIDT1-AS1,0.0,1.0
NAA50,1.0,0.0
ATP6V1A,0.0,1.0
GRAMD1C,1.0,0.0
ZDHHC23,1.0,0.0
ZNF80,1.0,0.0
TIGIT,0.0,1.0
ZBTB20-AS2,1.0,0.0
ZBTB20,1.0,0.0
ZBTB20-AS4,0.0,1.0
LSAMP,0.0,1.0
IGSF11,0.0,1.0
UPK1B,1.0,0.0
B4GALT4,1.0,0.0
ARHGAP31,1.0,0.0
TMEM39A,0.0,1.0
POGLUT1,1.0,0.0
TIMMDC1,1.0,0.0
ADPRH,0.0,1.0
PLA1A,0.0,1.0
POPDC2,1.0,0.0
COX17,0.0,1.0
MAATS1,0.0,1.0
NR1I2,1.0,0.0
GSK3B,0.0,1.0
GPR156,1.0,0.0
LRRC58,0.0,1.0
FSTL1,0.0,1.0
NDUFB4,0.0,1.0
HGD,0.0,1.0
RABL3,1.0,0.0
GTF2E1,0.0,1.0
POLQ,1.0,0.0
HCLS1,1.0,0.0
GOLGB1,1.0,0.0
IQCB1,0.0,1.0
EAF2,1.0,0.0
SLC15A2,1.0,0.0
ILDR1,1.0,0.0
CD86,1.0,0.0
CSTA,1.0,0.0
CCDC58,0.0,1.0
FAM162A,1.0,0.0
WDR5B,0.0,1.0
KPNA1,0.0,1.0
PARP9,0.0,1.0
DTX3L,0.0,1.0
PARP15,1.0,0.0
PARP14,1.0,0.0
HSPBAP1,1.0,0.0
DIRC2,1.0,0.0
SEMA5B,0.0,1.0
PDIA5,0.0,1.0
SEC22A,0.0,1.0
ADCY5,1.0,0.0
MYLK-AS1,0.0,1.0
MYLK,0.0,1.0
CCDC14,1.0,0.0
KALRN,0.0,1.0
UMPS,0.0,1.0
ITGB5,0.0,1.0
MUC13,1.0,0.0
HEG1,0.0,1.0
SLC12A8,0.0,1.0
ZNF148,1.0,0.0
SNX4,1.0,0.0
OSBPL11,0.0,1.0
ALG1L,1.0,0.0
ROPN1B,0.0,1.0
SLC41A3,0.0,1.0
ALDH1L1-AS1,1.0,0.0
ALDH1L1,1.0,0.0
KLF15,0.0,1.0
ZXDC,1.0,0.0
UROC1,0.0,1.0
TXNRD3,0.0,1.0
CHCHD6,1.0,0.0
PLXNA1,0.0,1.0
TPRA1,1.0,0.0
MCM2,1.0,0.0
PODXL2,0.0,1.0
ABTB1,1.0,0.0
MGLL,0.0,1.0
KBTBD12,1.0,0.0
SEC61A1,0.0,1.0
RUVBL1,0.0,1.0
EEFSEC,0.0,1.0
GATA2,1.0,0.0
RPN1,0.0,1.0
RAB7A,0.0,1.0
ACAD9,1.0,0.0
KIAA1257,0.0,1.0
EFCC1,1.0,0.0
RAB43,1.0,0.0
ISY1,0.0,1.0
CNBP,1.0,0.0
COPG1,0.0,1.0
HMCES,1.0,0.0
H1FX,1.0,0.0
H1FX-AS1,1.0,0.0
EFCAB12,0.0,1.0
MBD4,1.0,0.0
IFT122,1.0,0.0
RHO,0.0,1.0
PLXND1,1.0,0.0
TMCC1,1.0,0.0
TMCC1-AS1,0.0,1.0
TRH,1.0,0.0
ALG1L2,0.0,1.0
COL6A6,0.0,1.0
PIK3R4,1.0,0.0
ATP2C1,0.0,1.0
ASTE1,0.0,1.0
NEK11,1.0,0.0
NUDT16,1.0,0.0
MRPL3,1.0,0.0
CPNE4,1.0,0.0
ACPP,1.0,0.0
DNAJC13,0.0,1.0
ACKR4,0.0,1.0
ACAD11,0.0,1.0
NPHP3,1.0,0.0
UBA5,0.0,1.0
NPHP3-AS1,1.0,0.0
TMEM108,1.0,0.0
BFSP2,1.0,0.0
BFSP2-AS1,0.0,1.0
CDV3,1.0,0.0
TOPBP1,0.0,1.0
TF,0.0,1.0
SRPRB,0.0,1.0
RAB6B,1.0,0.0
C3orf36,0.0,1.0
SLCO2A1,1.0,0.0
RYK,1.0,0.0
AMOTL2,1.0,0.0
AC010207.1,0.0,1.0
ANAPC13,0.0,1.0
CEP63,0.0,1.0
EPHB1,0.0,1.0
PPP2R3A,1.0,0.0
MSL2,0.0,1.0
PCCB,1.0,0.0
STAG1,1.0,0.0
SLC35G2,1.0,0.0
NCK1,0.0,1.0
IL20RB,0.0,1.0
SOX14,1.0,0.0
CLDN18,1.0,0.0
DZIP1L,0.0,1.0
DBR1,1.0,0.0
ARMC8,0.0,1.0
NME9,0.0,1.0
MRAS,1.0,0.0
ESYT3,1.0,0.0
CEP70,1.0,0.0
FAIM,1.0,0.0
PIK3CB,0.0,1.0
FOXL2,0.0,1.0
PRR23C,1.0,0.0
BPESC1,1.0,0.0
MRPS22,1.0,0.0
COPB2,1.0,0.0
RBP2,1.0,0.0
AC097103.1,0.0,1.0
RBP1,0.0,1.0
NMNAT3,0.0,1.0
CLSTN2,1.0,0.0
CLSTN2-AS1,1.0,0.0
SLC25A36,0.0,1.0
SPSB4,0.0,1.0
ZBTB38,0.0,1.0
RASA2,1.0,0.0
RNF7,0.0,1.0
GRK7,0.0,1.0
ATP1B3,1.0,0.0
ATP1B3-AS1,1.0,0.0
TFDP2,1.0,0.0
GK5,1.0,0.0
XRN1,1.0,0.0
ATR,1.0,0.0
PLS1,1.0,0.0
TRPC1,0.0,1.0
PCOLCE2,1.0,0.0
PAQR9,1.0,0.0
U2SURP,1.0,0.0
CHST2,0.0,1.0
SLC9A9,0.0,1.0
C3orf58,1.0,0.0
PLOD2,0.0,1.0
PLSCR4,0.0,1.0
PLSCR2,0.0,1.0
PLSCR1,0.0,1.0
CPB1,0.0,1.0
GYG1,1.0,0.0
HLTF,0.0,1.0
HPS3,1.0,0.0
CP,0.0,1.0
TM4SF18,1.0,0.0
TM4SF1,0.0,1.0
TM4SF1-AS1,1.0,0.0
TM4SF4,0.0,1.0
WWTR1,1.0,0.0
WWTR1-AS1,0.0,1.0
COMMD2,0.0,1.0
ANKUB1,0.0,1.0
RNF13,0.0,1.0
AC117395.1,1.0,0.0
PFN2,0.0,1.0
TSC22D2,1.0,0.0
EIF2A,1.0,0.0
SERP1,1.0,0.0
SIAH2,0.0,1.0
SIAH2-AS1,1.0,0.0
GPR171,1.0,0.0
MED12L,1.0,0.0
GPR87,0.0,1.0
IGSF10,1.0,0.0
AADAC,0.0,1.0
SUCNR1,0.0,1.0
MBNL1-AS1,0.0,1.0
MBNL1,1.0,0.0
P2RY1,0.0,1.0
RAP2B,1.0,0.0
ARHGEF26,0.0,1.0
DHX36,0.0,1.0
MME,0.0,1.0
PLCH1,1.0,0.0
C3orf33,1.0,0.0
SLC33A1,0.0,1.0
GMPS,0.0,1.0
KCNAB1,1.0,0.0
SSR3,0.0,1.0
TIPARP-AS1,1.0,0.0
TIPARP,1.0,0.0
LINC00886,1.0,0.0
LEKR1,1.0,0.0
LINC00880,1.0,0.0
CCNL1,1.0,0.0
VEPH1,1.0,0.0
PTX3,1.0,0.0
SHOX2,1.0,0.0
RSRC1,0.0,1.0
MLF1,1.0,0.0
LXN,1.0,0.0
GFM1,1.0,0.0
RARRES1,0.0,1.0
MFSD1,0.0,1.0
IQCJ,0.0,1.0
IQCJ-SCHIP1,1.0,0.0
IQCJ-SCHIP1-AS1,1.0,0.0
SCHIP1,1.0,0.0
IL12A,1.0,0.0
IL12A-AS1,1.0,0.0
C3orf80,1.0,0.0
IFT80,1.0,0.0
SMC4,0.0,1.0
TRIM59,0.0,1.0
KPNA4,0.0,1.0
ARL14,1.0,0.0
PPM1L,0.0,1.0
B3GALNT1,0.0,1.0
NMD3,1.0,0.0
SPTSSB,1.0,0.0
BCHE,0.0,1.0
ZBBX,0.0,1.0
SERPINI2,1.0,0.0
WDR49,0.0,1.0
PDCD10,0.0,1.0
SERPINI1,1.0,0.0
GOLIM4,0.0,1.0
MECOM,0.0,1.0
TERC,1.0,0.0
ACTRT3,1.0,0.0
MYNN,0.0,1.0
LRRC34,1.0,0.0
SEC62-AS1,0.0,1.0
SEC62,0.0,1.0
GPR160,0.0,1.0
PHC3,1.0,0.0
PRKCI,0.0,1.0
SKIL,1.0,0.0
SLC7A14,1.0,0.0
CLDN11,1.0,0.0
RPL22L1,0.0,1.0
EIF5A2,1.0,0.0
TNIK,0.0,1.0
PLD1,1.0,0.0
TMEM212,1.0,0.0
FNDC3B,1.0,0.0
TNFSF10,1.0,0.0
NCEH1,1.0,0.0
ECT2,0.0,1.0
NLGN1,1.0,0.0
NAALADL2,0.0,1.0
TBL1XR1,0.0,1.0
LINC00501,1.0,0.0
LINC00578,0.0,1.0
KCNMB2,1.0,0.0
ZMAT3,0.0,1.0
PIK3CA,1.0,0.0
KCNMB3,1.0,0.0
ZNF639,1.0,0.0
MFN1,0.0,1.0
AC007620.3,0.0,1.0
GNB4,0.0,1.0
ACTL6A,1.0,0.0
MRPL47,0.0,1.0
NDUFB5,0.0,1.0
AC090425.1,1.0,0.0
USP13,0.0,1.0
PEX5L,0.0,1.0
TTC14,1.0,0.0
FXR1,0.0,1.0
DNAJC19,1.0,0.0
SOX2,0.0,1.0
ATP11B,0.0,1.0
DCUN1D1,0.0,1.0
MCCC1-AS1,1.0,0.0
MCCC1,0.0,1.0
LAMP3,1.0,0.0
B3GNT5,1.0,0.0
MCF2L2,1.0,0.0
KLHL6,0.0,1.0
KLHL24,0.0,1.0
YEATS2,1.0,0.0
AC131160.1,0.0,1.0
YEATS2-AS1,1.0,0.0
PARL,0.0,1.0
ABCC5,1.0,0.0
HTR3D,0.0,1.0
HTR3E-AS1,0.0,1.0
HTR3E,1.0,0.0
DVL3,1.0,0.0
AP2M1,1.0,0.0
ABCF3,0.0,1.0
VWA5B2,0.0,1.0
ALG3,1.0,0.0
CAMK2N2,0.0,1.0
PSMD2,1.0,0.0
EIF4G1,0.0,1.0
FAM131A,0.0,1.0
CLCN2,1.0,0.0
POLR2H,1.0,0.0
CHRD,0.0,1.0
EIF2B5,0.0,1.0
EPHB3,1.0,0.0
MAGEF1,1.0,0.0
VPS8,0.0,1.0
C3orf70,0.0,1.0
EHHADH,0.0,1.0
MAP3K13,0.0,1.0
TMEM41A,1.0,0.0
LIPH,1.0,0.0
SENP2,1.0,0.0
IGF2BP2,1.0,0.0
TRA2B,1.0,0.0
ETV5,1.0,0.0
DGKG,0.0,1.0
CRYGS,1.0,0.0
TBCCD1,0.0,1.0
DNAJB11,1.0,0.0
AHSG,1.0,0.0
HRG,0.0,1.0
EIF4A2,1.0,0.0
RFC4,0.0,1.0
ADIPOQ,0.0,1.0
ADIPOQ-AS1,0.0,1.0
ST6GAL1,1.0,0.0
RPL39L,0.0,1.0
RTP1,1.0,0.0
MASP1,0.0,1.0
RTP4,1.0,0.0
SST,0.0,1.0
BCL6,1.0,0.0
LPP-AS2,1.0,0.0
LPP,1.0,0.0
TPRG1-AS1,0.0,1.0
TPRG1,1.0,0.0
TP63,1.0,0.0
CLDN1,1.0,0.0
CLDN16,0.0,1.0
IL1RAP,0.0,1.0
GMNC,1.0,0.0
OSTN-AS1,0.0,1.0
OSTN,1.0,0.0
UTS2B,0.0,1.0
CCDC50,0.0,1.0
FGF12,1.0,0.0
FGF12-AS3,1.0,0.0
MB21D2,0.0,1.0
HRASLS,0.0,1.0
ATP13A5-AS1,1.0,0.0
ATP13A4,0.0,1.0
OPA1-AS1,0.0,1.0
OPA1,1.0,0.0
HES1,0.0,1.0
LINC00887,1.0,0.0
GP5,0.0,1.0
ATP13A3,0.0,1.0
LINC00884,1.0,0.0
TMEM44-AS1,0.0,1.0
TMEM44,0.0,1.0
AC046143.2,0.0,1.0
LSG1,1.0,0.0
AC046143.1,1.0,0.0
FAM43A,0.0,1.0
XXYLT1-AS2,1.0,0.0
XXYLT1,0.0,1.0
ACAP2,1.0,0.0
PPP1R2,1.0,0.0
APOD,0.0,1.0
AC069213.1,0.0,1.0
MUC20,0.0,1.0
MUC4,0.0,1.0
TNK2,1.0,0.0
TNK2-AS1,1.0,0.0
TFRC,1.0,0.0
LINC00885,0.0,1.0
ZDHHC19,0.0,1.0
SLC51A,1.0,0.0
PCYT1A,1.0,0.0
TCTEX1D2,1.0,0.0
TM4SF19-AS1,1.0,0.0
TM4SF19,1.0,0.0
UBXN7,1.0,0.0
UBXN7-AS1,0.0,1.0
AC117490.2,0.0,1.0
RNF168,0.0,1.0
WDR53,1.0,0.0
FBXO45,0.0,1.0
LINC01063,1.0,0.0
NRROS,0.0,1.0
PIGX,0.0,1.0
CEP19,0.0,1.0
PAK2,0.0,1.0
SENP5,1.0,0.0
NCBP2,1.0,0.0
NCBP2-AS1,1.0,0.0
NCBP2-AS2,1.0,0.0
PIGZ,0.0,1.0
DLG1,0.0,1.0
DLG1-AS1,0.0,1.0
AC128709.1,0.0,1.0
BDH1,1.0,0.0
AC024560.3,0.0,1.0
FYTTD1,1.0,0.0
AC055764.1,0.0,1.0
LRCH3,1.0,0.0
IQCG,0.0,1.0
RPL35A,0.0,1.0
LMLN,1.0,0.0
MTTP,1.0,0.0
DAPP1,0.0,1.0
LAMTOR3,1.0,0.0
DNAJB14,1.0,0.0
H2AFZ,1.0,0.0
DDIT4L,0.0,1.0
EMCN,0.0,1.0
PPP3CA,0.0,1.0
AP001816.1,0.0,1.0
BANK1,0.0,1.0
SLC39A8,1.0,0.0
NFKB1,1.0,0.0
AF213884.3,1.0,0.0
MANBA,1.0,0.0
UBE2D3,0.0,1.0
CISD2,1.0,0.0
SLC9B1,0.0,1.0
SLC9B2,0.0,1.0
BDH2,1.0,0.0
CENPE,0.0,1.0
CXXC4,1.0,0.0
AC004069.1,1.0,0.0
TET2,0.0,1.0
PPA2,0.0,1.0
ARHGEF38,0.0,1.0
GSTCD,0.0,1.0
INTS12,0.0,1.0
NPNT,1.0,0.0
TBCK,0.0,1.0
AIMP1,0.0,1.0
DKK2,1.0,0.0
PAPSS1,0.0,1.0
SGMS2,1.0,0.0
CYP2U1,0.0,1.0
HADH,1.0,0.0
LEF1,0.0,1.0
RPL34-AS1,0.0,1.0
RPL34,1.0,0.0
OSTC,0.0,1.0
ETNPPL,1.0,0.0
COL25A1,0.0,1.0
SEC24B-AS1,1.0,0.0
SEC24B,0.0,1.0
CASP6,0.0,1.0
PLA2G12A,1.0,0.0
CFI,1.0,0.0
GAR1,0.0,1.0
RRH,0.0,1.0
LRIT3,1.0,0.0
EGF,1.0,0.0
ELOVL6,0.0,1.0
ENPEP,1.0,0.0
PITX2,1.0,0.0
AP1AR,1.0,0.0
TIFA,1.0,0.0
ALPK1,0.0,1.0
LARP7,0.0,1.0
ANK2,0.0,1.0
CAMK2D,0.0,1.0
ARSJ,1.0,0.0
UGT8,1.0,0.0
TRAM1L1,1.0,0.0
NDST3,0.0,1.0
SNHG8,1.0,0.0
PRSS12,1.0,0.0
METTL14,0.0,1.0
SEC24D,1.0,0.0
SYNPO2,1.0,0.0
MYOZ2,1.0,0.0
USP53,1.0,0.0
C4orf3,1.0,0.0
PDE5A,1.0,0.0
MAD2L1,1.0,0.0
PRDM5,1.0,0.0
NDNF,1.0,0.0
TNIP3,0.0,1.0
QRFPR,1.0,0.0
ANXA5,0.0,1.0
TMEM155,1.0,0.0
AC079341.1,1.0,0.0
EXOSC9,0.0,1.0
CCNA2,0.0,1.0
BBS7,1.0,0.0
TRPC3,1.0,0.0
KIAA1109,1.0,0.0
BBS12,0.0,1.0
FGF2,0.0,1.0
NUDT6,1.0,0.0
SPATA5,1.0,0.0
SPRY1,1.0,0.0
LINC01091,0.0,1.0
ANKRD50,0.0,1.0
FAT4,1.0,0.0
INTU,1.0,0.0
SLC25A31,0.0,1.0
HSPA4L,0.0,1.0
PLK4,0.0,1.0
MFSD8,1.0,0.0
LARP1B,1.0,0.0
PGRMC2,0.0,1.0
JADE1,0.0,1.0
SCLT1,1.0,0.0
C4orf33,0.0,1.0
PCDH10,1.0,0.0
PABPC4L,0.0,1.0
PCDH18,0.0,1.0
SLC7A11,1.0,0.0
LINC00500,1.0,0.0
ELF2,0.0,1.0
MGARP,0.0,1.0
NDUFC1,0.0,1.0
NAA15,1.0,0.0
RAB33B,1.0,0.0
SETD7,0.0,1.0
MGST2,0.0,1.0
MAML3,0.0,1.0
SCOC,1.0,0.0
CLGN,0.0,1.0
ELMOD2,0.0,1.0
UCP1,1.0,0.0
TBC1D9,0.0,1.0
RNF150,1.0,0.0
ZNF330,1.0,0.0
IL15,0.0,1.0
INPP4B,0.0,1.0
USP38,0.0,1.0
GAB1,0.0,1.0
SMARCA5-AS1,1.0,0.0
SMARCA5,0.0,1.0
FREM3,1.0,0.0
GYPB,1.0,0.0
GYPA,0.0,1.0
HHIP-AS1,0.0,1.0
HHIP,0.0,1.0
ANAPC10,0.0,1.0
ABCE1,0.0,1.0
OTUD4,0.0,1.0
SMAD1-AS2,0.0,1.0
SMAD1-AS1,1.0,0.0
SMAD1,1.0,0.0
MMAA,0.0,1.0
C4orf51,0.0,1.0
ZNF827,0.0,1.0
LSM6,0.0,1.0
SLC10A7,0.0,1.0
TTC29,0.0,1.0
EDNRA,0.0,1.0
TMEM184C,1.0,0.0
ARHGAP10,1.0,0.0
NR3C2,1.0,0.0
DCLK2,0.0,1.0
MAB21L2,1.0,0.0
AC110813.1,1.0,0.0
LRBA,1.0,0.0
RPS3A,0.0,1.0
SH3D19,1.0,0.0
PRSS48,0.0,1.0
FAM160A1,0.0,1.0
FBXW7,1.0,0.0
PIK3R1,0.0,1.0
SLC30A5,0.0,1.0
CCNB1,0.0,1.0
CENPH,0.0,1.0
MRPS36,1.0,0.0
CDK7,0.0,1.0
CCDC125,1.0,0.0
TAF9,1.0,0.0
RAD17,0.0,1.0
MARVELD2,0.0,1.0
OCLN,1.0,0.0
GTF2H2C,0.0,1.0
SERF1B,0.0,1.0
SMN2,1.0,0.0
SERF1A,1.0,0.0
SMN1,0.0,1.0
NAIP,0.0,1.0
GTF2H2,0.0,1.0
AC145141.2,1.0,0.0
BDP1,1.0,0.0
MCCC2,1.0,0.0
CARTPT,1.0,0.0
MAP1B,0.0,1.0
MRPS27,0.0,1.0
PTCD2,1.0,0.0
ZNF366,0.0,1.0
TNPO1,1.0,0.0
FCHO2,0.0,1.0
TMEM171,0.0,1.0
BTF3,1.0,0.0
AC099522.2,0.0,1.0
ANKRA2,0.0,1.0
UTP15,0.0,1.0
ARHGEF28,0.0,1.0
ENC1,0.0,1.0
HEXB,0.0,1.0
GFM2,1.0,0.0
NSA2,1.0,0.0
FAM169A,0.0,1.0
GCNT4,1.0,0.0
ANKRD31,0.0,1.0
HMGCR,1.0,0.0
COL4A3BP,0.0,1.0
POLK,0.0,1.0
ANKDD1B,0.0,1.0
POC5,0.0,1.0
SV2C,1.0,0.0
IQGAP2,1.0,0.0
F2RL2,1.0,0.0
F2R,1.0,0.0
F2RL1,0.0,1.0
AGGF1,1.0,0.0
ZBED3,0.0,1.0
ZBED3-AS1,0.0,1.0
PDE8B,0.0,1.0
WDR41,0.0,1.0
OTP,1.0,0.0
TBCA,0.0,1.0
AP3B1,1.0,0.0
SCAMP1,0.0,1.0
LHFPL2,0.0,1.0
ARSB,0.0,1.0
BHMT2,1.0,0.0
DMGDH,0.0,1.0
BHMT,0.0,1.0
JMY,1.0,0.0
HOMER1,0.0,1.0
CMYA5,0.0,1.0
MTX3,1.0,0.0
THBS4,0.0,1.0
SERINC5,1.0,0.0
ZFYVE16,1.0,0.0
FAM151B,1.0,0.0
ANKRD34B,0.0,1.0
DHFR,0.0,1.0
MSH3,0.0,1.0
RASGRF2,1.0,0.0
CKMT2,1.0,0.0
CKMT2-AS1,1.0,0.0
ZCCHC9,1.0,0.0
SSBP2,0.0,1.0
ATG10,0.0,1.0
RPS23,1.0,0.0
ATP6AP1L,1.0,0.0
TMEM167A,1.0,0.0
XRCC4,0.0,1.0
VCAN,0.0,1.0
HAPLN1,0.0,1.0
EDIL3,0.0,1.0
AC010595.1,1.0,0.0
COX7C,1.0,0.0
RASA1,1.0,0.0
CCNH,1.0,0.0
TMEM161B,0.0,1.0
TMEM161B-AS1,0.0,1.0
LINC00461,1.0,0.0
MEF2C,0.0,1.0
MEF2C-AS1,1.0,0.0
CETN3,1.0,0.0
MBLAC2,1.0,0.0
POLR3G,0.0,1.0
LYSMD3,1.0,0.0
LUCAT1,0.0,1.0
ARRDC3,1.0,0.0
NR2F1-AS1,1.0,0.0
NR2F1,0.0,1.0
POU5F2,0.0,1.0
FAM172A,1.0,0.0
KIAA0825,0.0,1.0
MCTP1,1.0,0.0
FAM81B,0.0,1.0
TTC37,0.0,1.0
ARSK,0.0,1.0
GPR150,0.0,1.0
RFESD,0.0,1.0
SPATA9,0.0,1.0
RHOBTB3,0.0,1.0
GLRX,1.0,0.0
ELL2,0.0,1.0
PCSK1,0.0,1.0
CAST,0.0,1.0
ERAP1,0.0,1.0
ERAP2,0.0,1.0
LNPEP,0.0,1.0
LIX1,0.0,1.0
RIOK2,0.0,1.0
RGMB-AS1,1.0,0.0
RGMB,0.0,1.0
CHD1,1.0,0.0
FAM174A,0.0,1.0
ST8SIA4,0.0,1.0
SLCO4C1,0.0,1.0
SLCO6A1,1.0,0.0
LINC00491,0.0,1.0
PAM,0.0,1.0
GIN1,0.0,1.0
PPIP5K2,0.0,1.0
C5orf30,1.0,0.0
NUDT12,0.0,1.0
EFNA5,0.0,1.0
FBXL17,1.0,0.0
LINC01023,1.0,0.0
FER,1.0,0.0
PJA2,0.0,1.0
AC012603.1,0.0,1.0
MAN2A1,1.0,0.0
TMEM232,0.0,1.0
SLC25A46,0.0,1.0
WDR36,1.0,0.0
CAMK4,0.0,1.0
STARD4,0.0,1.0
STARD4-AS1,1.0,0.0
NREP,1.0,0.0
EPB41L4A-AS1,0.0,1.0
EPB41L4A,1.0,0.0
APC,0.0,1.0
SRP19,0.0,1.0
REEP5,1.0,0.0
DCP2,0.0,1.0
MCC,1.0,0.0
TSSK1B,1.0,0.0
YTHDC2,0.0,1.0
KCNN2,1.0,0.0
TRIM36,1.0,0.0
PGGT1B,1.0,0.0
CCDC112,1.0,0.0
FEM1C,1.0,0.0
TMED7-TICAM2,0.0,1.0
TICAM2,1.0,0.0
TMED7,1.0,0.0
CDO1,1.0,0.0
ATG12,0.0,1.0
AP3S1,1.0,0.0
AC034236.2,0.0,1.0
COMMD10,1.0,0.0
SEMA6A,1.0,0.0
LINC00992,1.0,0.0
DTWD2,1.0,0.0
DMXL1,1.0,0.0
TNFAIP8,1.0,0.0
HSD17B4,1.0,0.0
PRR16,1.0,0.0
SRFBP1,0.0,1.0
LOX,0.0,1.0
ZNF474,1.0,0.0
SNCAIP,1.0,0.0
SNX2,0.0,1.0
SNX24,1.0,0.0
PPIC,0.0,1.0
PRDM6,0.0,1.0
CEP120,1.0,0.0
CSNK1G3,0.0,1.0
LINC01170,1.0,0.0
ZNF608,1.0,0.0
ALDH7A1,0.0,1.0
PHAX,1.0,0.0
LMNB1,1.0,0.0
MARCH3,1.0,0.0
C5orf63,1.0,0.0
MEGF10,0.0,1.0
PRRC1,0.0,1.0
SLC12A2,0.0,1.0
FBN2,0.0,1.0
SLC27A6,0.0,1.0
ISOC1,1.0,0.0
KIAA1024L,1.0,0.0
CHSY3,1.0,0.0
HINT1,0.0,1.0
LYRM7,0.0,1.0
CDC42SE2,1.0,0.0
RAPGEF6,1.0,0.0
FNIP1,1.0,0.0
ACSL6,1.0,0.0
P4HA2,0.0,1.0
PDLIM4,0.0,1.0
SLC22A4,1.0,0.0
SLC22A5,1.0,0.0
IRF1,1.0,0.0
IL5,1.0,0.0
RAD50,0.0,1.0
IL13,1.0,0.0
IL4,0.0,1.0
KIF3A,0.0,1.0
CCNI2,0.0,1.0
SEPT8,1.0,0.0
SOWAHA,0.0,1.0
SHROOM1,0.0,1.0
GDF9,1.0,0.0
UQCRQ,0.0,1.0
LEAP2,1.0,0.0
AFF4,1.0,0.0
AC010240.3,0.0,1.0
ZCCHC10,1.0,0.0
HSPA4,0.0,1.0
FSTL4,1.0,0.0
C5orf15,0.0,1.0
VDAC1,0.0,1.0
TCF7,0.0,1.0
SKP1,0.0,1.0
PPP2CA,0.0,1.0
CDKL3,1.0,0.0
UBE2B,1.0,0.0
CDKN2AIPNL,0.0,1.0
JADE2,0.0,1.0
SAR1B,1.0,0.0
SEC24A,0.0,1.0
CAMLG,0.0,1.0
DDX46,0.0,1.0
C5orf24,0.0,1.0
TXNDC15,0.0,1.0
PCBD2,1.0,0.0
CATSPER3,0.0,1.0
PITX1,0.0,1.0
C5orf66,1.0,0.0
H2AFY,1.0,0.0
TIFAB,1.0,0.0
CXCL14,0.0,1.0
SLC25A48,0.0,1.0
TGFBI,1.0,0.0
SMAD5-AS1,1.0,0.0
SMAD5,0.0,1.0
SPOCK1,1.0,0.0
KLHL3,1.0,0.0
HNRNPA0,0.0,1.0
PKD2L2,1.0,0.0
FAM13B,1.0,0.0
NME5,0.0,1.0
BRD8,1.0,0.0
KIF20A,0.0,1.0
CDC23,1.0,0.0
GFRA3,1.0,0.0
CDC25C,0.0,1.0
FAM53C,1.0,0.0
KDM3B,0.0,1.0
REEP2,0.0,1.0
EGR1,0.0,1.0
ETF1,0.0,1.0
HSPA9,0.0,1.0
AC034243.1,0.0,1.0
CTNNA1,0.0,1.0
LRRTM2,1.0,0.0
SIL1,1.0,0.0
MATR3,0.0,1.0
PAIP2,1.0,0.0
SLC23A1,0.0,1.0
MZB1,0.0,1.0
PROB1,0.0,1.0
SPATA24,1.0,0.0
DNAJC18,1.0,0.0
ECSCR,1.0,0.0
TMEM173,1.0,0.0
UBE2D2,0.0,1.0
CXXC5,1.0,0.0
PSD2,1.0,0.0
NRG2,0.0,1.0
PURA,0.0,1.0
IGIP,1.0,0.0
CYSTM1,0.0,1.0
PFDN1,0.0,1.0
HBEGF,1.0,0.0
SLC4A9,1.0,0.0
ANKHD1,1.0,0.0
ANKHD1-EIF4EBP3,1.0,0.0
SRA1,1.0,0.0
EIF4EBP3,0.0,1.0
SLC35A4,1.0,0.0
APBB3,1.0,0.0
CD14,0.0,1.0
TMCO6,0.0,1.0
NDUFA2,0.0,1.0
IK,1.0,0.0
WDR55,0.0,1.0
DND1,0.0,1.0
HARS,0.0,1.0
HARS2,1.0,0.0
ZMAT2,1.0,0.0
PCDHA1,0.0,1.0
PCDHA2,1.0,0.0
PCDHA3,1.0,0.0
PCDHA4,0.0,1.0
PCDHA5,1.0,0.0
PCDHA6,0.0,1.0
PCDHA7,1.0,0.0
PCDHA8,0.0,1.0
PCDHA9,1.0,0.0
PCDHA10,0.0,1.0
PCDHA11,1.0,0.0
PCDHA12,0.0,1.0
PCDHA13,1.0,0.0
PCDHAC1,0.0,1.0
PCDHAC2,1.0,0.0
PCDHB1,1.0,0.0
PCDHB2,0.0,1.0
PCDHB3,1.0,0.0
PCDHB4,0.0,1.0
PCDHB5,0.0,1.0
PCDHB6,1.0,0.0
PCDHB7,0.0,1.0
PCDHB16,1.0,0.0
PCDHB9,0.0,1.0
PCDHB10,0.0,1.0
PCDHB11,0.0,1.0
PCDHB12,1.0,0.0
PCDHB13,1.0,0.0
PCDHB14,1.0,0.0
PCDHB15,1.0,0.0
SLC25A2,0.0,1.0
TAF7,1.0,0.0
AC005618.1,0.0,1.0
PCDHGA1,0.0,1.0
